num_qubits,depth,depth_multiplier,entanglement,noise_type,error_rate,observable_name,x_noisy,x_ideal
6,10,1,circular,depolarizing,0.005,ZZZZZZ,0.0004120348454807448,0.10596370533417795
6,10,1,circular,depolarizing,0.01,ZZZZZZ,-0.008802655974473488,-0.11558236609544292
6,10,1,circular,depolarizing,0.02,ZZZZZZ,1.1029883603685953e-11,0.08142680687086924
6,10,1,circular,depolarizing,0.05,ZZZZZZ,3.180712533634722e-09,0.055352047259771775
6,10,1,circular,amplitude_damping,0.001,ZZZZZZ,0.007039950400715145,0.007676113798554138
6,10,1,circular,amplitude_damping,0.005,ZZZZZZ,0.06290114215111078,0.08115319676525429
6,10,1,circular,amplitude_damping,0.01,ZZZZZZ,0.049145605502146375,0.07480172400419377
6,10,1,circular,amplitude_damping,0.02,ZZZZZZ,-0.020161478245619802,-0.04196617238914771
6,10,1,circular,amplitude_damping,0.05,ZZZZZZ,-0.23906717001497998,-0.23906717001498012
8,2,1,linear,depolarizing,0.001,ZZZZZZZZ,-0.0842053495699648,-0.090500837659948
8,2,1,linear,depolarizing,0.005,ZZZZZZZZ,-0.012576098389749626,-0.061571905311147763
8,2,1,linear,depolarizing,0.01,ZZZZZZZZ,0.008369475046005591,0.020138169669023286
8,2,1,linear,depolarizing,0.02,ZZZZZZZZ,0.006665682793587361,0.12879923284347733
8,2,1,linear,depolarizing,0.05,ZZZZZZZZ,0.0013533563892434378,0.021288284916130402
8,2,1,linear,amplitude_damping,0.001,ZZZZZZZZ,-0.3586046858685863,-0.3660599162683189
8,2,1,linear,amplitude_damping,0.005,ZZZZZZZZ,0.04380358358125947,0.04559035933854532
8,2,1,linear,amplitude_damping,0.01,ZZZZZZZZ,3.2979420033678124e-05,5.257852347725976e-06
8,2,1,linear,amplitude_damping,0.02,ZZZZZZZZ,-0.021066676562859796,-0.021066676562859744
8,2,1,linear,amplitude_damping,0.05,ZZZZZZZZ,-0.07261297506383979,-0.09783184798100138
8,2,1,full,depolarizing,0.001,ZZZZZZZZ,0.03904856903065629,0.06114574164667611
8,2,1,full,depolarizing,0.005,ZZZZZZZZ,0.021838023260408977,0.1004503923096575
8,2,1,full,depolarizing,0.01,ZZZZZZZZ,8.5094280545016e-05,0.02701697794450114
8,2,1,full,depolarizing,0.02,ZZZZZZZZ,1.1039876268775436e-06,0.017061853792477256
8,2,1,full,depolarizing,0.05,ZZZZZZZZ,1.3675644270290648e-05,-0.04804624017452093
8,2,1,full,amplitude_damping,0.001,ZZZZZZZZ,-0.010761662093381898,-0.01076166209338193
8,2,1,full,amplitude_damping,0.005,ZZZZZZZZ,-0.05324355990501928,-0.05324355990501936
8,2,1,full,amplitude_damping,0.01,ZZZZZZZZ,0.12401710898190507,0.13605179387726182
8,2,1,full,amplitude_damping,0.02,ZZZZZZZZ,-0.013993523307143102,-0.020627841852975996
8,2,1,full,amplitude_damping,0.05,ZZZZZZZZ,-0.06997720314403612,-0.06997720314403583
8,2,1,circular,depolarizing,0.001,ZZZZZZZZ,0.0339621110593507,0.04143502299762908
8,2,1,circular,depolarizing,0.005,ZZZZZZZZ,0.00017217882624513464,0.0002756220329035625
8,2,1,circular,depolarizing,0.01,ZZZZZZZZ,-0.004578888375642329,-0.015122465036475045
8,2,1,circular,depolarizing,0.02,ZZZZZZZZ,-0.0007090943878968808,-0.03328536757395978
8,2,1,circular,depolarizing,0.05,ZZZZZZZZ,0.0008576546424942403,0.0008913331420231149
8,2,1,circular,amplitude_damping,0.001,ZZZZZZZZ,0.00011862943842739181,0.0001183073825257897
8,2,1,circular,amplitude_damping,0.005,ZZZZZZZZ,-0.0037315043254913544,-0.00485450082146847
8,2,1,circular,amplitude_damping,0.01,ZZZZZZZZ,-0.012164325780855459,-0.015623884029678596
8,2,1,circular,amplitude_damping,0.02,ZZZZZZZZ,-0.0793348432260065,-0.07485243303138375
8,2,1,circular,amplitude_damping,0.05,ZZZZZZZZ,0.028158522057038286,0.03825262979351288
8,4,1,linear,depolarizing,0.001,ZZZZZZZZ,0.013719813143198457,0.015962738622948877
8,4,1,linear,depolarizing,0.005,ZZZZZZZZ,0.003412356545060319,0.008739674718352377
8,4,1,linear,depolarizing,0.01,ZZZZZZZZ,0.00010588966397559116,0.04192625240920414
8,4,1,linear,depolarizing,0.02,ZZZZZZZZ,0.00025188079307125917,0.0049870859199019
8,4,1,linear,depolarizing,0.05,ZZZZZZZZ,-9.294351939210382e-07,-0.06003402265253165
8,4,1,linear,amplitude_damping,0.001,ZZZZZZZZ,0.010656658598968615,0.010892482334172924
8,4,1,linear,amplitude_damping,0.005,ZZZZZZZZ,0.0036477725316166904,0.004342839485914928
8,4,1,linear,amplitude_damping,0.01,ZZZZZZZZ,-0.01413794231687735,-0.01960502653563852
8,4,1,linear,amplitude_damping,0.02,ZZZZZZZZ,-0.005697772690537143,-0.008165213651999933
8,4,1,linear,amplitude_damping,0.05,ZZZZZZZZ,-4.65317885206748e-05,-1.4789055019684416e-05
8,4,1,full,depolarizing,0.001,ZZZZZZZZ,0.0008676781207667414,0.001331374800579565
8,4,1,full,depolarizing,0.005,ZZZZZZZZ,-0.0009369104825315043,-0.022260426638383124
8,4,1,full,depolarizing,0.01,ZZZZZZZZ,-0.000476511620868,0.027955910854115935
8,4,1,full,depolarizing,0.02,ZZZZZZZZ,0.000310249281170032,0.006912563362990367
8,4,1,full,depolarizing,0.05,ZZZZZZZZ,-4.51614405784246e-06,-0.00941200554781203
8,4,1,full,amplitude_damping,0.001,ZZZZZZZZ,0.04262790758834431,0.04340643798594161
8,4,1,full,amplitude_damping,0.005,ZZZZZZZZ,0.019883327282270456,0.022116545278140172
8,4,1,full,amplitude_damping,0.01,ZZZZZZZZ,0.002110096865921049,0.0017725744963930264
8,4,1,full,amplitude_damping,0.02,ZZZZZZZZ,0.03086770075850643,0.030867700758506478
8,4,1,full,amplitude_damping,0.05,ZZZZZZZZ,-0.006870360287220973,-0.013251296223177158
8,4,1,circular,depolarizing,0.001,ZZZZZZZZ,-0.13221054568853058,-0.1558444301229331
8,4,1,circular,depolarizing,0.005,ZZZZZZZZ,0.0003903801104278864,0.0007887321993889193
8,4,1,circular,depolarizing,0.01,ZZZZZZZZ,0.0013758268520940417,0.0020266954767089226
8,4,1,circular,depolarizing,0.02,ZZZZZZZZ,3.4620660342883636e-08,0.032798404234790135
8,4,1,circular,depolarizing,0.05,ZZZZZZZZ,7.623781337132152e-11,0.01254433943791417
8,4,1,circular,amplitude_damping,0.001,ZZZZZZZZ,-0.026021568479437006,-0.026021568479437054
8,4,1,circular,amplitude_damping,0.005,ZZZZZZZZ,0.08768006588865378,0.08768006588865376
8,4,1,circular,amplitude_damping,0.01,ZZZZZZZZ,-0.02303581120369175,-0.023035811203691824
8,4,1,circular,amplitude_damping,0.02,ZZZZZZZZ,0.01995835355442083,0.02710197216251177
8,4,1,circular,amplitude_damping,0.05,ZZZZZZZZ,-0.0734109239339482,-0.07341092393394824
8,6,1,linear,depolarizing,0.001,ZZZZZZZZ,-0.04821086582561146,-0.06838686140879911
8,6,1,linear,depolarizing,0.005,ZZZZZZZZ,-0.0003130645836924282,-0.03940226548185906
8,6,1,linear,depolarizing,0.01,ZZZZZZZZ,2.8697259816055226e-06,0.011602340366378415
8,6,1,linear,depolarizing,0.02,ZZZZZZZZ,-3.384539092345616e-05,-0.012245689762960001
8,6,1,linear,depolarizing,0.05,ZZZZZZZZ,-2.2631504507189017e-06,0.0010575307453465034
8,6,1,linear,amplitude_damping,0.001,ZZZZZZZZ,0.011241724299294934,0.011536294356018374
8,6,1,linear,amplitude_damping,0.005,ZZZZZZZZ,-0.018340613104737627,-0.018340613104737558
8,6,1,linear,amplitude_damping,0.01,ZZZZZZZZ,0.04119996900790271,0.06727870869344378
8,6,1,linear,amplitude_damping,0.02,ZZZZZZZZ,0.010121151131221242,0.046780065909943616
8,6,1,linear,amplitude_damping,0.05,ZZZZZZZZ,-0.0012389663738772716,-0.028094608347412
8,6,1,full,depolarizing,0.001,ZZZZZZZZ,-0.0013757012228012323,-0.008325360858617695
8,6,1,full,depolarizing,0.005,ZZZZZZZZ,-0.010802466283895069,-0.03225851131324492
8,6,1,full,depolarizing,0.01,ZZZZZZZZ,5.127632525568984e-08,0.021422996140461777
8,6,1,full,depolarizing,0.02,ZZZZZZZZ,0.0001783901488143023,0.013169480404812193
8,6,1,full,depolarizing,0.05,ZZZZZZZZ,-6.696612448592321e-12,-0.02433315097408742
8,6,1,full,amplitude_damping,0.001,ZZZZZZZZ,0.0025881579190211584,0.0027098300832887664
8,6,1,full,amplitude_damping,0.005,ZZZZZZZZ,-0.02501378720022425,-0.0250137872002243
8,6,1,full,amplitude_damping,0.01,ZZZZZZZZ,-0.024265976492742623,-0.04147971425345141
8,6,1,full,amplitude_damping,0.02,ZZZZZZZZ,0.02761755450858875,0.052842388675583066
8,6,1,full,amplitude_damping,0.05,ZZZZZZZZ,0.10789332053575579,0.10789332053575577
8,6,1,circular,depolarizing,0.001,ZZZZZZZZ,-0.01589442956628664,-0.03925968276439066
8,6,1,circular,depolarizing,0.005,ZZZZZZZZ,0.009782210556366598,0.02161664199715398
8,6,1,circular,depolarizing,0.01,ZZZZZZZZ,1.3712495692272744e-06,0.01582663790646117
8,6,1,circular,depolarizing,0.02,ZZZZZZZZ,1.674284677913307e-10,0.002150639987992174
8,6,1,circular,depolarizing,0.05,ZZZZZZZZ,-1.6287097299003302e-06,0.02502427000324441
8,6,1,circular,amplitude_damping,0.001,ZZZZZZZZ,0.01213724711789169,0.012137247117891752
8,6,1,circular,amplitude_damping,0.005,ZZZZZZZZ,-0.0003809835109058477,-0.0008970375005236514
8,6,1,circular,amplitude_damping,0.01,ZZZZZZZZ,-0.02865063524185353,-0.02865063524185352
8,6,1,circular,amplitude_damping,0.02,ZZZZZZZZ,-0.02509405290800897,-0.025094052908008955
8,6,1,circular,amplitude_damping,0.05,ZZZZZZZZ,0.003506156147926876,0.04710062342089538
8,8,1,linear,depolarizing,0.001,ZZZZZZZZ,0.00033499930628424243,-0.0005778010591428633
8,8,1,linear,depolarizing,0.005,ZZZZZZZZ,0.003783473745598942,0.014639062560021114
8,8,1,linear,depolarizing,0.01,ZZZZZZZZ,-6.086604980356375e-08,0.00034091545620818387
8,8,1,linear,depolarizing,0.02,ZZZZZZZZ,5.739490913786449e-12,-0.022163998196862586
8,8,1,linear,depolarizing,0.05,ZZZZZZZZ,-1.2576745200831851e-17,0.06586716476729115
8,8,1,linear,amplitude_damping,0.001,ZZZZZZZZ,0.12203911928815613,0.13008082984103372
8,8,1,linear,amplitude_damping,0.005,ZZZZZZZZ,-0.006998916444313259,-0.007579177438401375
8,8,1,linear,amplitude_damping,0.01,ZZZZZZZZ,-0.0015297868929603688,-0.003683537718142935
8,8,1,linear,amplitude_damping,0.02,ZZZZZZZZ,0.008719409433838317,0.03753952975705981
8,8,1,linear,amplitude_damping,0.05,ZZZZZZZZ,-0.0442882768367742,-0.04428827683677427
8,8,1,full,depolarizing,0.001,ZZZZZZZZ,0.017693871231195608,0.0543905426850326
8,8,1,full,depolarizing,0.005,ZZZZZZZZ,0.004948231998240433,0.024048023156153182
8,8,1,full,depolarizing,0.01,ZZZZZZZZ,-3.297012310583304e-07,-0.09634156905606664
8,8,1,full,depolarizing,0.02,ZZZZZZZZ,5.815703821299145e-14,-0.017458467902198387
8,8,1,full,depolarizing,0.05,ZZZZZZZZ,4.1454147633275193e-07,-0.004824970287722453
8,8,1,full,amplitude_damping,0.001,ZZZZZZZZ,-0.01437408331169374,-0.014748557428437397
8,8,1,full,amplitude_damping,0.005,ZZZZZZZZ,0.05369783034014857,0.06317301200372992
8,8,1,full,amplitude_damping,0.01,ZZZZZZZZ,-0.06999265388175598,-0.09062494038692034
8,8,1,full,amplitude_damping,0.02,ZZZZZZZZ,-0.0020357538414655712,-0.003946723456123305
8,8,1,full,amplitude_damping,0.05,ZZZZZZZZ,-0.0047052637995691005,-0.03633767416112717
8,8,1,circular,depolarizing,0.001,ZZZZZZZZ,-0.0031129493869446446,-0.010199148982414575
8,8,1,circular,depolarizing,0.005,ZZZZZZZZ,-0.0010786552744492302,-0.025358571487901844
8,8,1,circular,depolarizing,0.01,ZZZZZZZZ,-1.3257340415046004e-07,-0.021577232583245804
8,8,1,circular,depolarizing,0.02,ZZZZZZZZ,3.736164589512869e-12,-0.1873666416122295
8,8,1,circular,depolarizing,0.05,ZZZZZZZZ,-5.569133991990653e-06,-0.07240839618467457
8,8,1,circular,amplitude_damping,0.001,ZZZZZZZZ,-0.08164277538769663,-0.08164277538769692
8,8,1,circular,amplitude_damping,0.005,ZZZZZZZZ,-0.10571756393469398,-0.10571756393469384
8,8,1,circular,amplitude_damping,0.01,ZZZZZZZZ,-0.020876790485720463,-0.04268659101328422
8,8,1,circular,amplitude_damping,0.02,ZZZZZZZZ,-0.08210407379169851,-0.14417630463337494
8,8,1,circular,amplitude_damping,0.05,ZZZZZZZZ,-0.0070372208804959785,-0.02850030455740923
8,10,1,linear,depolarizing,0.001,ZZZZZZZZ,-0.002648181124347929,-0.009916734766453064
8,10,1,linear,depolarizing,0.005,ZZZZZZZZ,2.355448165515788e-05,-0.0026148235964819724
8,10,1,linear,depolarizing,0.01,ZZZZZZZZ,1.0958151737145566e-08,0.0263536305223675
8,10,1,linear,depolarizing,0.02,ZZZZZZZZ,4.9439619065339e-17,0.02122092367950713
8,10,1,linear,depolarizing,0.05,ZZZZZZZZ,-4.336808689942018e-19,0.03850412949290788
8,10,1,linear,amplitude_damping,0.001,ZZZZZZZZ,-0.011378343765726094,-0.01237565550373012
8,10,1,linear,amplitude_damping,0.005,ZZZZZZZZ,-0.06780183896139319,-0.06780183896139307
8,10,1,linear,amplitude_damping,0.01,ZZZZZZZZ,-0.006903870501742234,-0.018509831929611448
8,10,1,linear,amplitude_damping,0.02,ZZZZZZZZ,-0.007266567169180737,0.007180041831240487
8,10,1,linear,amplitude_damping,0.05,ZZZZZZZZ,6.429392678227201e-05,0.005923127731027527
8,10,1,full,depolarizing,0.001,ZZZZZZZZ,-0.001964405996177843,-0.02669526905974348
8,10,1,full,depolarizing,0.005,ZZZZZZZZ,-9.751885562170283e-05,-0.12150055028722204
8,10,1,full,depolarizing,0.01,ZZZZZZZZ,2.026048471354125e-09,-0.03672758198975718
8,10,1,full,depolarizing,0.02,ZZZZZZZZ,-7.257549596018098e-13,0.0842571682756016
8,10,1,full,depolarizing,0.05,ZZZZZZZZ,-1.9567596382195213e-08,-0.00498165294318173
8,10,1,full,amplitude_damping,0.001,ZZZZZZZZ,-0.10455702181507504,-0.10455702181507504
8,10,1,full,amplitude_damping,0.005,ZZZZZZZZ,-0.01763481086361095,-0.017634810863610916
8,10,1,full,amplitude_damping,0.01,ZZZZZZZZ,0.03293326433392712,0.04402058723000795
8,10,1,full,amplitude_damping,0.02,ZZZZZZZZ,-0.031192893270943843,-0.03119289327094376
8,10,1,full,amplitude_damping,0.05,ZZZZZZZZ,-0.00018338282396615198,-0.009459918870347157
8,10,1,circular,depolarizing,0.001,ZZZZZZZZ,-0.017467689375884,-0.036334852251026166
8,10,1,circular,depolarizing,0.005,ZZZZZZZZ,0.000620773611707804,0.04750466841979878
8,10,1,circular,depolarizing,0.01,ZZZZZZZZ,-3.882300716620199e-06,0.03179196927760899
8,10,1,circular,depolarizing,0.02,ZZZZZZZZ,-3.169731371734791e-08,0.028812652936194623
8,10,1,circular,depolarizing,0.05,ZZZZZZZZ,-9.390170114089227e-08,-0.03331159618453548
8,10,1,circular,amplitude_damping,0.001,ZZZZZZZZ,0.057858013128443644,0.05785801312844366
8,10,1,circular,amplitude_damping,0.005,ZZZZZZZZ,-0.012278723114233933,-0.014097951454022695
8,10,1,circular,amplitude_damping,0.01,ZZZZZZZZ,-0.05489641023939267,-0.054896410239392845
8,10,1,circular,amplitude_damping,0.02,ZZZZZZZZ,0.004127933427372532,0.01740811051875369
8,10,1,circular,amplitude_damping,0.05,ZZZZZZZZ,0.01606368239517196,0.09707914215849633
10,2,1,linear,depolarizing,0.001,ZZZZZZZZZZ,0.001143449451051956,0.001651017507088963
10,2,1,linear,depolarizing,0.005,ZZZZZZZZZZ,-0.004270628133818427,-0.007301195741794105
10,2,1,linear,depolarizing,0.01,ZZZZZZZZZZ,0.0002841976670834123,0.0006217879279411144
10,2,1,linear,depolarizing,0.02,ZZZZZZZZZZ,5.189610868884293e-07,0.0030306340380167893
10,2,1,linear,depolarizing,0.05,ZZZZZZZZZZ,-1.4915699332867117e-06,-0.02703984515531812
10,2,1,linear,amplitude_damping,0.001,ZZZZZZZZZZ,0.0021453938303124553,0.0021831327947383233
10,2,1,linear,amplitude_damping,0.005,ZZZZZZZZZZ,0.022921261687953737,0.022921261687953734
10,2,1,linear,amplitude_damping,0.01,ZZZZZZZZZZ,0.0011074430148230335,0.0011074430148230816
10,2,1,linear,amplitude_damping,0.02,ZZZZZZZZZZ,0.02484653941131293,0.034821557150807314
10,2,1,linear,amplitude_damping,0.05,ZZZZZZZZZZ,-0.0019921626834704096,-0.0048135419569685515
10,2,1,full,depolarizing,0.001,ZZZZZZZZZZ,-0.005223425060708312,-0.011697876743762946
10,2,1,full,depolarizing,0.005,ZZZZZZZZZZ,0.000102486806610263,0.00018269718616655125
10,2,1,full,depolarizing,0.01,ZZZZZZZZZZ,-5.435181400624344e-06,-1.6148743410913458e-05
10,2,1,full,depolarizing,0.02,ZZZZZZZZZZ,7.015980459616896e-08,0.0002423920036999456
10,2,1,full,depolarizing,0.05,ZZZZZZZZZZ,9.305830722975902e-10,0.0013864209094096005
10,2,1,full,amplitude_damping,0.001,ZZZZZZZZZZ,-4.8826171636351775e-06,-7.636385267906614e-06
10,2,1,full,amplitude_damping,0.005,ZZZZZZZZZZ,0.00843525135306402,0.00881261109579158
10,2,1,full,amplitude_damping,0.01,ZZZZZZZZZZ,-0.027441237645954564,-0.027441237645954564
10,2,1,full,amplitude_damping,0.02,ZZZZZZZZZZ,4.711908337569861e-05,0.00019497988600468213
10,2,1,full,amplitude_damping,0.05,ZZZZZZZZZZ,0.0013309289336521468,0.005262597353036799
10,2,1,circular,depolarizing,0.001,ZZZZZZZZZZ,0.001898889272281759,0.0020860528848750553
10,2,1,circular,depolarizing,0.005,ZZZZZZZZZZ,6.77054232432132e-06,4.217090738919083e-05
10,2,1,circular,depolarizing,0.01,ZZZZZZZZZZ,-0.0017706405684177339,-0.004640534435546561
10,2,1,circular,depolarizing,0.02,ZZZZZZZZZZ,0.0004331666021097296,0.02619660342834734
10,2,1,circular,depolarizing,0.05,ZZZZZZZZZZ,-0.00027213452438693507,-0.05995729026168417
10,2,1,circular,amplitude_damping,0.001,ZZZZZZZZZZ,0.03760749513458461,0.03760749513458464
10,2,1,circular,amplitude_damping,0.005,ZZZZZZZZZZ,0.005826825278227147,0.005826825278227154
10,2,1,circular,amplitude_damping,0.01,ZZZZZZZZZZ,1.673520530580977e-05,2.7190868911345967e-05
10,2,1,circular,amplitude_damping,0.02,ZZZZZZZZZZ,0.03758984357531685,0.03807948313285444
10,2,1,circular,amplitude_damping,0.05,ZZZZZZZZZZ,-0.0001035285675276328,0.0007274315724278283
10,4,1,linear,depolarizing,0.001,ZZZZZZZZZZ,-0.007954461006966503,-0.009903818667267951
10,4,1,linear,depolarizing,0.005,ZZZZZZZZZZ,4.9948148056192106e-05,0.006599541302386854
10,4,1,linear,depolarizing,0.01,ZZZZZZZZZZ,0.010088779037258681,0.10508352525217872
10,4,1,linear,depolarizing,0.02,ZZZZZZZZZZ,-0.000181099714733671,-0.01753605083415515
10,4,1,linear,depolarizing,0.05,ZZZZZZZZZZ,-1.795872045156938e-05,0.04967875395475256
10,4,1,linear,amplitude_damping,0.001,ZZZZZZZZZZ,0.011996804995293145,0.012145606678258971
10,4,1,linear,amplitude_damping,0.005,ZZZZZZZZZZ,-0.0012414851485719452,-0.0018221981264712104
10,4,1,linear,amplitude_damping,0.01,ZZZZZZZZZZ,-0.059944897754684125,-0.0599448977546842
10,4,1,linear,amplitude_damping,0.02,ZZZZZZZZZZ,3.260675714389805e-05,-0.0021529034759675495
10,4,1,linear,amplitude_damping,0.05,ZZZZZZZZZZ,-0.004860241345591729,-0.03979106409892465
10,4,1,full,depolarizing,0.001,ZZZZZZZZZZ,0.0006974222341512967,0.0013356994033967779
10,4,1,full,depolarizing,0.005,ZZZZZZZZZZ,0.0006717523414433517,0.002159300759014117
10,4,1,full,depolarizing,0.01,ZZZZZZZZZZ,6.112357357093527e-07,-0.05055739205679492
10,4,1,full,depolarizing,0.02,ZZZZZZZZZZ,-1.3846484317198843e-09,0.00517443986384093
10,4,1,full,depolarizing,0.05,ZZZZZZZZZZ,-1.8974927965681454e-12,-0.018366603078443264
10,4,1,full,amplitude_damping,0.001,ZZZZZZZZZZ,0.046551193398014716,0.04655119339801478
10,4,1,full,amplitude_damping,0.005,ZZZZZZZZZZ,0.003642695952620691,0.004182420438676151
10,4,1,full,amplitude_damping,0.01,ZZZZZZZZZZ,-0.061147549685607455,-0.06114754968560752
10,4,1,full,amplitude_damping,0.02,ZZZZZZZZZZ,0.0005378308650939084,0.0014960137816520313
10,4,1,full,amplitude_damping,0.05,ZZZZZZZZZZ,0.03850280236680174,0.038502802366801744
10,4,1,circular,depolarizing,0.001,ZZZZZZZZZZ,-0.0006248240860356109,-0.0007433862204475131
10,4,1,circular,depolarizing,0.005,ZZZZZZZZZZ,-0.0032263834060413813,-0.024105428649632395
10,4,1,circular,depolarizing,0.01,ZZZZZZZZZZ,-1.2467136777229138e-05,-0.026236477485672424
10,4,1,circular,depolarizing,0.02,ZZZZZZZZZZ,1.4933989106111212e-09,0.022001474822408173
10,4,1,circular,depolarizing,0.05,ZZZZZZZZZZ,-1.8781634233966393e-15,0.008810602645450602
10,4,1,circular,amplitude_damping,0.001,ZZZZZZZZZZ,3.0864426304821503e-06,8.080844584507795e-06
10,4,1,circular,amplitude_damping,0.005,ZZZZZZZZZZ,0.054785631623335114,0.05478563162333507
10,4,1,circular,amplitude_damping,0.01,ZZZZZZZZZZ,0.05059473744262883,0.05059473744262882
10,4,1,circular,amplitude_damping,0.02,ZZZZZZZZZZ,-0.00032443561689670525,-0.00017109447974510833
10,4,1,circular,amplitude_damping,0.05,ZZZZZZZZZZ,2.7534354615302855e-05,9.774865897290704e-05
10,6,1,linear,depolarizing,0.001,ZZZZZZZZZZ,-0.0017979491853847343,-0.0023318903923485864
10,6,1,linear,depolarizing,0.005,ZZZZZZZZZZ,-5.703623063560946e-06,-0.0016881286564087799
10,6,1,linear,depolarizing,0.01,ZZZZZZZZZZ,-0.00021037341314224527,-0.030173224526296033
10,6,1,linear,depolarizing,0.02,ZZZZZZZZZZ,-1.7698720031965277e-06,-0.04802612276491566
10,6,1,linear,depolarizing,0.05,ZZZZZZZZZZ,3.469446951953614e-18,-0.013645801331215603
10,6,1,linear,amplitude_damping,0.001,ZZZZZZZZZZ,-0.002054096127404231,-0.002044902664475228
10,6,1,linear,amplitude_damping,0.005,ZZZZZZZZZZ,0.001411190213438611,0.001804762471527675
10,6,1,linear,amplitude_damping,0.01,ZZZZZZZZZZ,0.0020899766632389554,0.0010814127499107842
10,6,1,linear,amplitude_damping,0.02,ZZZZZZZZZZ,0.004357998559000374,0.005907867411721361
10,6,1,linear,amplitude_damping,0.05,ZZZZZZZZZZ,7.53022538758089e-05,0.00253990871227103
10,6,1,full,depolarizing,0.001,ZZZZZZZZZZ,0.000414459056659422,0.001134790425732092
10,6,1,full,depolarizing,0.005,ZZZZZZZZZZ,1.918654269344002e-06,-0.00010592382695168596
10,6,1,full,depolarizing,0.01,ZZZZZZZZZZ,9.522711430647583e-06,0.00020448974378491482
10,6,1,full,depolarizing,0.02,ZZZZZZZZZZ,-3.480028765157073e-14,-0.03497755293278916
10,6,1,full,depolarizing,0.05,ZZZZZZZZZZ,5.637851296924623e-18,0.006487820949052145
10,6,1,full,amplitude_damping,0.001,ZZZZZZZZZZ,0.07012026504846129,0.0701202650484612
10,6,1,full,amplitude_damping,0.005,ZZZZZZZZZZ,0.007738316403323897,0.008556131751351668
10,6,1,full,amplitude_damping,0.01,ZZZZZZZZZZ,-0.007778953729319095,-0.011905120085118622
10,6,1,full,amplitude_damping,0.02,ZZZZZZZZZZ,-0.003080553096573378,-0.009436687523437794
10,6,1,full,amplitude_damping,0.05,ZZZZZZZZZZ,-0.026443133532595774,-0.026443133532595826
10,6,1,circular,depolarizing,0.001,ZZZZZZZZZZ,0.0009396204478303997,0.0028198445098879367
10,6,1,circular,depolarizing,0.005,ZZZZZZZZZZ,8.36504542208177e-05,0.018386821090099724
10,6,1,circular,depolarizing,0.01,ZZZZZZZZZZ,-1.7674032720530787e-07,-0.00940562364245653
10,6,1,circular,depolarizing,0.02,ZZZZZZZZZZ,-3.4027255839397252e-12,-0.0012114442721674976
10,6,1,circular,depolarizing,0.05,ZZZZZZZZZZ,-1.100315878445118e-06,-0.03612469274908633
10,6,1,circular,amplitude_damping,0.001,ZZZZZZZZZZ,0.006754623074081816,0.0073621864178906125
10,6,1,circular,amplitude_damping,0.005,ZZZZZZZZZZ,-0.06571044398048731,-0.06571044398048743
10,6,1,circular,amplitude_damping,0.01,ZZZZZZZZZZ,-0.0008137416499107092,-0.0018892168849872128
10,6,1,circular,amplitude_damping,0.02,ZZZZZZZZZZ,-0.027628305100647187,-0.02762830510064711
10,6,1,circular,amplitude_damping,0.05,ZZZZZZZZZZ,-7.03220722182244e-05,-0.00025615521453455157
10,8,1,linear,depolarizing,0.001,ZZZZZZZZZZ,-0.0035662130290131998,-0.0034484098889963717
10,8,1,linear,depolarizing,0.005,ZZZZZZZZZZ,-6.1717581867076635e-06,-0.025495556443195844
10,8,1,linear,depolarizing,0.01,ZZZZZZZZZZ,-6.420733091036697e-05,-0.0034293261750105095
10,8,1,linear,depolarizing,0.02,ZZZZZZZZZZ,6.129257658980423e-06,-0.008547631557303188
10,8,1,linear,depolarizing,0.05,ZZZZZZZZZZ,-9.221843555711623e-10,-0.014681499747757093
10,8,1,linear,amplitude_damping,0.001,ZZZZZZZZZZ,0.04492952120589274,0.047079420351471196
10,8,1,linear,amplitude_damping,0.005,ZZZZZZZZZZ,-0.007465671846404324,-0.007465671846404309
10,8,1,linear,amplitude_damping,0.01,ZZZZZZZZZZ,0.05330719199771729,0.053307191997717315
10,8,1,linear,amplitude_damping,0.02,ZZZZZZZZZZ,-0.01064328500956804,-0.018059663706640576
10,8,1,linear,amplitude_damping,0.05,ZZZZZZZZZZ,0.0004586739519887116,0.002586755264014886
10,8,1,full,depolarizing,0.001,ZZZZZZZZZZ,0.0006927067510248536,-0.023538519742009024
10,8,1,full,depolarizing,0.005,ZZZZZZZZZZ,-3.6632882660235684e-07,-0.008313025992264456
10,8,1,full,depolarizing,0.01,ZZZZZZZZZZ,0.00021882731993794376,0.0061558030160950225
10,8,1,full,depolarizing,0.02,ZZZZZZZZZZ,-8.437701579377954e-06,-0.025434419894917137
10,8,1,full,depolarizing,0.05,ZZZZZZZZZZ,-4.336808689942018e-19,0.008123824417016203
10,8,1,full,amplitude_damping,0.001,ZZZZZZZZZZ,-0.008882143038608709,-0.00888214303860866
10,8,1,full,amplitude_damping,0.005,ZZZZZZZZZZ,-0.0026623882606227247,-0.002662388260622801
10,8,1,full,amplitude_damping,0.01,ZZZZZZZZZZ,-0.026826439769073996,-0.026826439769073906
10,8,1,full,amplitude_damping,0.02,ZZZZZZZZZZ,0.005966518948468182,0.005966518948468145
10,8,1,full,amplitude_damping,0.05,ZZZZZZZZZZ,-4.811339547240116e-06,0.0035141515850878385
10,8,1,circular,depolarizing,0.001,ZZZZZZZZZZ,-0.0012711500094246746,-0.005093802082497482
